ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,ma5,ma20,ma60,ma20_up,ma5_flat,ret,hv20,hv60,vol_expansion,vol_ma20,vol_shrink,vol_surge,obv,obv_ma20,price_new_low,obv_not_new_low,obv_divergence,rzye,rzye_chg,rzye_ma5,north_net,north_ma5,north_sum5,score,signal
000001.SH,2025-02-07,3303.6666,3269.2269,3324.428,3262.5085,3270.6594,33.0072,1.009190990660791,600558451.0,757613811.2,3261.4081400000005,3230.12874,3325.264466666667,False,False,0.01009190990660791,0.1475829966952199,0.16694864414888952,False,427176549.5,False,True,6684628964.0,5792077829.95,False,True,False,1810060759217.0,0.006142451655394288,7.265546891981334e-05,,,,47.0,中性
000001.SH,2025-02-10,3322.1698,3308.04,3325.3558,3299.2429,3303.6666,18.5032,0.5600807296959109,546589749.0,677038155.5,3275.31682,3235.665735,3322.7896149999997,False,False,0.005600807296959109,0.13513947594734654,0.15844258635601696,False,428626436.25,False,False,7231218713.0,5866873507.3,False,True,False,1829190528961.0,0.01056857878752937,0.0034219864456004776,,,,51.0,中性
000001.SH,2025-02-11,3318.0569,3323.6694,3324.1727,3304.4443,3322.1698,-4.1129,-0.12380161905030107,511943541.0,632166670.9,3288.8080600000003,3241.22244,3320.5522783333336,True,False,-0.0012380161905030107,0.13508985304964896,0.1581561639205262,False,432674693.15,False,False,6719275172.0,5937620927.75,False,True,False,1835340727760.0,0.003362251608908906,0.007903588317048316,,,,67.0,中性
000001.SH,2025-02-12,3346.3854,3312.2572,3346.3854,3310.3904,3318.0569,28.3285,0.8537677578705827,513437828.0,647387578.5,3312.1876199999997,3247.059515,3318.4909400000006,True,False,0.008537677578705827,0.13594800062429083,0.15883470116498552,False,437863558.1,False,False,7232713000.0,6013557213.15,False,True,False,1842547061625.0,0.0039264283497895125,0.006439608271529717,,,,73.0,中性
000001.SH,2025-02-13,3332.4826,3343.2347,3359.1807,3332.4826,3346.3854,-13.9028,-0.41545722737137414,568631161.0,705799792.0,3324.5522599999995,3252.1752500000002,3316.9994816666667,True,False,-0.004154572273713741,0.13749738298606845,0.15659183501849153,False,442651896.65,False,False,6664081839.0,6037418721.0,False,True,False,1841724056031.0,-0.00044666733954368265,0.004710608612415679,,,,73.0,中性
000001.SH,2025-02-14,3346.7242,3328.483,3349.0836,3322.5289,3332.4826,14.2416,0.4273570700714213,532332965.0,667555376.4,3333.16378,3258.9417949999997,3315.4569216666664,True,False,0.004273570700714213,0.13492701044604422,0.1564834368504107,False,450121367.05,False,False,7196414804.0,6107044054.95,False,True,False,1842315983340.0,0.00032139847826906376,0.003546397976990634,,,,73.0,中性
000001.SH,2025-02-17,3355.8296,3355.4171,3357.1212,3333.1948,3346.7242,9.1054,0.27206902797667354,589546569.0,750113054.9,3339.89574,3268.307085,3315.0567666666666,True,False,0.0027206902797667354,0.12195694145390264,0.15259077747750754,False,459415528.1,False,False,7785961373.0,6226329884.75,False,True,False,1858406348566.0,0.008733770629742565,0.003179436345433273,,,,73.0,中性
000001.SH,2025-02-18,3324.4906,3348.9827,3366.0119,3314.3006,3355.8296,-31.339,-0.9338674407067593,562679240.0,696798784.1,3341.1824800000004,3276.493865,3314.9528383333336,True,False,-0.009338674407067593,0.1282553440143658,0.15085058175183855,False,468912388.95,False,False,7223282133.0,6336118853.7,False,True,False,1851437299269.0,-0.003750013715987044,0.001756983280454083,,,,73.0,中性
000001.SH,2025-02-19,3351.5392,3320.7801,3352.0867,3320.5809,3324.4906,27.0486,0.8136163777993533,502912965.0,675146370.4,3342.21324,3282.023825,3315.4143483333332,True,True,0.008136163777993533,0.09881510546655436,0.15169658022345328,False,470597402.0,False,False,7726195098.0,6447592835.7,False,True,False,1861552177852.0,0.005463257430858626,0.0020643490966679055,,,,73.0,中性
000001.SH,2025-02-20,3350.7833,3347.5893,3355.5571,3338.0335,3351.5392,-0.7559,-0.02255381646737442,504357114.0,670099045.7,3345.87338,3288.207155,3315.493906666666,True,True,-0.0002255381646737442,0.09659752446311008,0.15109473211785307,False,475579097.75,False,False,7221837984.0,6554085121.95,False,True,False,1868349476378.0,0.0036514144523434044,0.002883965455045323,,,,73.0,中性
000001.SH,2025-02-21,3379.1128,3356.6947,3381.0575,3339.0256,3350.7833,28.3295,0.8454590304302734,608190206.0,855656954.8,3352.3511,3295.361195,3315.6792983333335,True,True,0.008454590304302734,0.09934590509538543,0.15149014537264935,False,484455831.1,False,False,7830028190.0,6669454141.55,False,True,False,1874509798862.0,0.0032972003160471886,0.003479125822600948,,,,73.0,中性
000001.SH,2025-02-24,3373.0276,3374.0813,3384.8106,3355.8694,3379.1128,-6.0852,-0.18008277202229417,598188203.0,802847050.1,3355.7907,3301.9215150000005,3315.7230266666666,True,True,-0.0018008277202229417,0.10034747324728337,0.15153421591172853,False,495185278.25,False,False,7231839987.0,6735733788.0,False,True,False,1886439735921.0,0.006364296983799589,0.0030052310934123526,,,,73.0,中性
000001.SH,2025-02-25,3346.0398,3345.6534,3369.5583,3337.8448,3373.0276,-26.9878,-0.8001061123840136,527578562.0,727509770.1,3360.1005399999995,3307.004625,3317.0371633333334,True,True,-0.008001061123840136,0.10642654949925465,0.13850269342598462,False,501397308.95,False,False,6704261425.0,6755467608.95,False,True,False,1893160716453.0,0.003562785708984606,0.004467790978406683,,,,73.0,中性
000001.SH,2025-02-26,3380.2144,3351.2093,3380.2144,3351.2093,3346.0398,34.1746,1.0213446953021954,553992031.0,747887357.9,3365.83558,3313.8842149999996,3318.978075,True,True,0.010213446953021954,0.11037687039241753,0.13990332607157924,False,509867724.6,False,False,7258253456.0,6822130217.35,False,True,False,1903165340801.0,0.005284614381152242,0.004432062368465406,,,,73.0,中性
000001.SH,2025-02-27,3388.0622,3378.4494,3388.7808,3353.5712,3380.2144,7.8478,0.2321687050383492,575815020.0,774059980.1,3373.29136,3322.60614,3321.1164916666667,True,False,0.002321687050383492,0.10237798193873147,0.13989199017627593,False,520417599.7,False,False,7834068476.0,6935824452.65,False,True,False,1905028052318.0,0.0009787439257462616,0.003897528263145977,,,,73.0,中性
000001.SH,2025-02-28,3320.8973,3374.6636,3383.1909,3318.7162,3388.0622,-67.1649,-1.9823986702487306,568319504.0,758054890.4,3361.6482600000004,3327.14282,3321.3017983333334,True,True,-0.019823986702487306,0.12920809055724908,0.1426862018390884,False,525921234.75,False,False,7265748972.0,6998190372.6,False,True,False,1887169927009.0,-0.00937420595317251,0.0013632470093020376,26.919706,,,59.0,中性
000001.SH,2025-03-03,3316.9253,3328.3955,3349.0169,3304.5931,3320.8973,-3.972,-0.11960622811191257,502417862.0,643980683.0,3350.4278,3330.3577649999997,3321.6555816666664,True,True,-0.0011960622811191257,0.12780746064009343,0.14242539573770222,False,531109476.2,False,False,6763331110.0,7015502747.8,False,True,False,1886376367968.0,-0.00042050216551392516,6.287179439334878e-06,21.661618,,,55.0,中性
000001.SH,2025-03-04,3324.2099,3300.498,3327.8242,3297.5304,3316.9253,7.2846,0.21961905503267154,429996111.0,568728427.2,3346.06182,3334.0382250000002,3321.618151666667,True,False,0.0021961905503267154,0.12772145379938027,0.14120518271238042,False,533235899.65,False,False,7193327221.0,7073688310.65,False,True,False,1888288555677.0,0.0010136830281963771,-0.0005035333567183109,19.103313,,,57.0,中性
000001.SH,2025-03-05,3341.9649,3324.6962,3342.7143,3314.1478,3324.2099,17.755,0.5341118802395739,460952696.0,587767599.8,3338.41192,3339.6620900000003,3321.251195,True,False,0.005341118802395739,0.12520899179467207,0.13969991751772265,False,535964125.4,False,False,7654279917.0,7175240917.35,False,True,False,1891715990169.0,0.001815101024520649,-0.0011974360280446294,18.661960999999998,,,65.0,中性
000001.SH,2025-03-06,3381.0983,3353.5703,3387.0538,3348.684,3341.9649,39.1334,1.1709698088091969,539992709.0,736438106.7,3337.0191400000003,3345.1840349999998,3321.2893950000002,True,True,0.011709698088091969,0.124046607649028,0.14149001929425647,False,539921624.35,False,False,8194272626.0,7280751023.0,False,True,False,1908809088837.0,0.009035763696469523,0.00041396792610002284,21.98621,21.6665616,108.332808,75.0,反弹
000001.SH,2025-03-07,3372.5458,3373.1808,3390.9442,3363.9288,3381.0983,-8.5525,-0.25295035048227277,517663551.0,687879051.0,3347.34884,3348.6279950000003,3321.420995,True,True,-0.0025295035048227277,0.12075636916862621,0.14131830797849843,False,535776879.35,False,False,7676609075.0,7330350028.55,False,True,False,1899258376404.0,-0.005003492747836291,0.0012881105671672666,21.263693,20.535359,102.676795,79.0,反弹
000001.SH,2025-03-10,3366.163,3373.2588,3375.7978,3347.1859,3372.5458,-6.3828,-0.18925762253546585,450380832.0,595026433.9,3357.19638,3350.8276549999996,3321.3761233333335,True,False,-0.0018925762253546585,0.11994578016898123,0.14135375830541178,False,530966433.5,False,False,7226228243.0,7330100505.05,False,True,False,1908971287072.0,0.00511405440600976,0.0023950218814720037,18.961523,19.99534,99.9767,79.0,反弹
000001.SH,2025-03-11,3379.8284,3335.4394,3379.8287,3334.8313,3366.163,13.6654,0.40596370407492977,448468323.0,592285777.9,3368.32008,3353.9162300000003,3320.97199,True,False,0.004059637040749298,0.12029275321825257,0.13993895172774118,False,527792672.6,False,False,7674696566.0,7377871574.75,False,True,False,1910685340893.0,0.000897893977037878,0.002371864071240304,19.606713,20.096020000000003,100.48010000000001,79.0,反弹
000001.SH,2025-03-12,3371.9235,3385.6853,3392.4086,3370.2204,3379.8284,-7.9049,-0.2338846552091267,502195100.0,648501625.9,3374.3118000000004,3355.193135,3320.4618100000002,True,False,-0.002338846552091267,0.11735324055747913,0.14001372384510807,False,527230536.2,False,False,7172501466.0,7374860998.05,False,True,False,1922377183374.0,0.006119187827931638,0.0032326814319225015,19.17585,20.1987978,100.993989,79.0,反弹
000001.SH,2025-03-13,3358.7285,3371.0945,3377.1183,3341.1182,3371.9235,-13.195,-0.3913196725845003,519013479.0,636211623.5,3369.83784,3356.5054299999997,3319.3962733333333,True,True,-0.003913196725845003,0.11723188591453473,0.1396549491014674,False,524749652.1,False,False,6653487987.0,7374331305.45,False,False,False,1916248690105.0,-0.0031879764918161246,0.0007879333942653721,18.87784,19.5771238,97.88561899999999,79.0,反弹
000001.SH,2025-03-14,3419.5616,3361.6861,3421.2333,3360.6063,3358.7285,60.8331,1.8111943254716767,582663388.0,750041647.2,3379.2410000000004,3360.1472999999996,3319.1807966666665,True,True,0.018111943254716767,0.13255719256399642,0.14452962372010136,False,527266173.25,False,False,7236151375.0,7376318134.0,False,True,False,1917486958492.0,0.0006461939900568314,0.0019178707418439967,23.864754,20.097336,100.48667999999999,79.0,反弹
000001.SH,2025-03-17,3426.1285,3430.8093,3436.3516,3422.4618,3419.5616,6.5669,0.19203923684252278,515685138.0,639349980.4,3391.2341,3363.6622449999995,3318.5912749999998,True,False,0.0019203923684252278,0.13245863969229862,0.14351033916412978,False,523573101.7,False,False,7751836513.0,7374611891.0,False,True,False,1929629185335.0,0.006332364759627396,0.0021615328125675235,20.169116,20.338854599999998,101.694273,79.0,反弹
000001.SH,2025-03-18,3429.7593,3434.5653,3437.0654,3423.3005,3426.1285,3.6308,0.10597384190349501,454916063.0,586338207.3,3401.22028,3368.9256800000003,3319.2226266666667,True,False,0.0010597384190349501,0.12663564582423956,0.13734598743171758,False,518184942.85,False,False,8206752576.0,7423785413.15,False,True,False,1937873093117.0,0.004272275649981339,0.002836409147156216,18.411580999999998,20.099828199999997,100.499141,79.0,反弹
000001.SH,2025-03-19,3426.4291,3424.1726,3439.0463,3414.5933,3429.7593,-3.3302,-0.09709719279717977,440316299.0,559970207.9,3412.1214,3372.670175,3319.890925,True,False,-0.0009709719279717977,0.12450000807505399,0.13731435715015394,False,515055109.55,False,False,7766436277.0,7425797472.1,False,True,False,1938142063134.0,0.00013879650734360816,0.0016403308830386099,17.94874,19.8544062,99.272031,79.0,反弹
000001.SH,2025-03-20,3408.9482,3425.2157,3427.0454,3404.662,3426.4291,-17.4809,-0.5101783661596859,451630682.0,565607596.6,3422.1653399999996,3375.5784200000003,3320.6819783333335,True,False,-0.005101783661596859,0.12639544783434606,0.1368636566154145,False,512418787.95,False,False,7314805595.0,7430445852.65,False,True,False,1940255662354.0,0.0010905285325588654,0.0024960318879136078,16.072004,19.293239,96.466195,79.0,反弹
000001.SH,2025-03-21,3364.8307,3401.7593,3414.7094,3355.8396,3408.9482,-44.1175,-1.294167508910804,520862630.0,623164007.3,3411.2191599999996,3374.864315,3320.3923550000004,True,True,-0.01294167508910804,0.13210321169828368,0.13893462879442875,False,508052409.15,False,False,6793942965.0,7378641591.4,False,True,False,1926140135780.0,-0.007275085880627974,0.0009117759137766468,20.989455,18.7181792,93.590896,71.0,反弹
000001.SH,2025-03-24,3370.0283,3364.8342,3373.6936,3340.2383,3364.8307,5.1976,0.15446839569075443,513310260.0,586745474.4,3399.9991199999995,3374.7143499999997,3320.392275,True,True,0.0015446839569075443,0.13209216796230222,0.1387728635007189,False,503808512.0,False,False,7307253225.0,7382412253.3,False,True,False,1920455169596.0,-0.0029514810882116382,-0.00094499325579116,18.262911,18.3369382,91.684691,63.0,低吸
000001.SH,2025-03-25,3369.9763,3370.0008,3379.9884,3361.0462,3370.0283,-0.052,-0.001543013748583899,456357393.0,516435662.2,3388.04252,3375.911175,3320.424058333333,True,False,-1.543013748583899e-05,0.12868346782388002,0.13876690220281004,False,500247453.55,False,False,6850895832.0,7389743973.65,False,True,False,1917746611292.0,-0.0014103730963789252,-0.002081523005063213,16.227344,17.900090799999997,89.50045399999999,63.0,低吸
000001.SH,2025-03-26,3368.6973,3365.6658,3382.3424,3365.6658,3369.9763,-1.279,-0.037952789163531175,428533770.0,485185602.3,3376.49616,3375.3353199999997,3320.714728333333,True,False,-0.00037952789163531175,0.1233383147574608,0.1383729630755308,False,493974540.5,False,False,6422362062.0,7347949403.95,False,False,False,1918409193822.0,0.0003455005609700468,-0.002040182194337925,14.862289,17.282800599999998,86.414003,63.0,低吸
000001.SH,2025-03-27,3373.7489,3362.7123,3394.0349,3351.1739,3368.6973,5.0516,0.14995707687954773,414776314.0,496457111.7,3369.4562999999994,3374.619655,3320.3850749999997,False,False,0.0014995707687954773,0.12315490324686104,0.13594156779206695,False,485922605.2,False,False,6837138376.0,7298102898.95,False,True,False,1915185414267.0,-0.001680444174987139,-0.002594376735847126,15.785704,17.2255406,86.127703,47.0,中性
000001.SH,2025-03-28,3351.3068,3372.0388,3375.0528,3346.0807,3373.7489,-22.4421,-0.6651976974338614,412284289.0,468807615.3,3366.7515200000003,3376.1401299999998,3319.684353333333,True,False,-0.006651976974338614,0.10242366354082501,0.1366108951671103,False,478120844.45,False,False,6424854087.0,7256058154.7,False,True,False,1911323535673.0,-0.0020164515483624967,-0.0015426498693940304,14.815945999999999,15.9908388,79.954194,63.0,低吸
000001.SH,2025-03-31,3335.7462,3343.3442,3361.7415,3317.7381,3351.3068,-15.5606,-0.464314398192367,472571978.0,531475775.8,3359.8951,3377.0811750000003,3318.6455149999997,True,True,-0.00464314398192367,0.10389021219214685,0.13687551447508997,False,476628550.25,False,False,5952282109.0,7215505704.65,False,False,False,1907562459525.0,-0.001967786237025426,-0.0013459108991567882,17.813226,15.9009018,79.504509,63.0,低吸
000001.SH,2025-04-01,3348.4351,3340.7121,3357.6215,3338.7788,3335.7462,12.6889,0.38039164970045114,422588670.0,499415666.0,3355.5868600000003,3378.2924350000003,3317.783733333333,True,True,0.0038039164970045114,0.10443406618893354,0.13711975626246725,False,476258178.2,False,False,6374870779.0,7174582882.55,False,True,False,1902798731455.0,-0.0024972854997293847,-0.00156329337982688,15.597989000000002,15.775030800000001,78.87515400000001,63.0,低吸
000001.SH,2025-04-02,3350.1266,3344.1711,3361.134,3343.1155,3348.4351,1.6915,0.050516135134293094,350127364.0,411666039.5,3351.8727200000003,3378.70052,3316.830411666667,True,True,0.0005051613513429309,0.10278712532719235,0.13704256428477798,False,470716911.6,False,False,6724998143.0,7128118793.85,False,True,False,1900777720655.0,-0.001062125366488198,-0.001844818565318529,13.311563,15.464885599999999,77.324428,63.0,低吸
